ID,renta_real,pred_lineal_pesos,pred_rf_pesos,pred_xgb_pesos,pred_lineal_log,pred_rf_log,pred_xgb_log,renta_real_log
Hogar_583,2000.0,2206.4276843960033,2252.558051582095,2351.8003,7.699583172891018,7.720265602429964,7.7633615,7.601402334583733
Hogar_584,12000.0,8187.683534631406,8025.898207700575,9344.014,9.010508423344717,8.99055345681292,9.142598,9.392745258631441
Hogar_585,2600.0,1567.7488259550632,2034.843506575574,2088.3086,7.358033654484635,7.618665511541226,7.6445885,7.8636512654486515
Hogar_586,2500.0000000000005,2726.3269814026803,2177.936902757363,2415.109,7.911077280829038,7.686592377553061,7.7899137,7.824445930877619
Hogar_587,1800.0,2332.9619602006273,2043.0566177914761,2396.31,7.75532251459913,7.622691650446564,7.7821026,7.496097345175956
Hogar_588,899.9999999999998,1796.0098516973944,1318.033488376307,1097.191,7.493879369070921,7.1846545416113194,7.0014195,6.803505257608338
Hogar_589,4299.999999999997,3823.823660411629,5140.355702282614,4119.7505,8.249267643344744,8.545072078979796,8.323791,8.366602832783736
Hogar_590,999.9999999999999,1676.6947741853905,1204.3220981456047,1283.7605,7.425175971903166,7.0945021115717575,7.1583276,6.90875477931522
Hogar_591,6000.000000000005,4733.286087658009,4845.049446231731,5078.696,8.46258622079084,8.485919104839011,8.533007,8.699681400989514
Hogar_592,1200.0,2600.7838145714422,2252.9652332201517,2104.924,7.863952571290027,7.720446269999908,7.6525097,7.0909098220799835
Hogar_593,3499.9999999999977,1797.1662464691644,1708.1447436375588,1795.5985,7.4945226726421925,7.4437483744604585,7.4936504,8.160803920954665
Hogar_594,2000.0,1232.0553723417083,1317.014631581313,1429.4327,7.117250410786727,7.18388181635236,7.2657323,7.601402334583733
Hogar_595,2200.0,2127.4896306640503,1848.5262250563278,1856.0667,7.663167913592751,7.522684790710411,7.5267534,7.696667081526462
Hogar_596,800.0000000000003,1333.8245612438257,1713.7716836342888,1497.3917,7.196555147400036,7.447035221661362,7.3121476,6.68586094706836
Hogar_597,1499.9999999999995,1965.7927835240139,1924.9678621203116,2081.5232,7.584159466385239,7.563183905884642,7.6413355,7.313886831633462
Hogar_598,6999.999999999998,3660.6804580969997,4662.827275468312,5255.049,8.205677462578738,8.447591693782886,8.567135,8.853808274977197
Hogar_599,2500.0000000000005,2373.4759199111045,1717.358616700932,2201.99,7.772532026817984,7.449124821564673,7.697571,7.824445930877619
Hogar_600,3499.9999999999977,2858.9852641838843,2707.2117372855046,2975.204,7.9585717514173675,7.904043820519653,7.998404,8.160803920954665
Hogar_601,4000.0000000000014,2387.414423752787,2770.5872321393513,2585.9292,7.778385003740512,7.9271754430675365,7.858227,8.294299608857235
Hogar_602,2000.0,1647.7429411159765,1637.985378986901,1581.9303,7.407768422667379,7.4018326580127045,7.367033,7.601402334583733
Hogar_603,8000.0000000000055,7133.721026245523,5203.239080360953,6121.6445,8.872728429811643,8.557228780229869,8.719749,8.987321812850125
Hogar_604,1499.9999999999995,2896.453908304613,3367.100095992636,3814.708,7.971587667686041,8.122104094633373,8.2468815,7.313886831633462
Hogar_605,2000.0,1171.1130316972767,1452.5488010897222,1479.8269,7.0665634089143,7.281763294316437,7.300356,7.601402334583733
Hogar_606,1499.9999999999995,1172.0401404883899,1352.4375049447233,1461.8337,7.067354068433181,7.210402935062401,7.2881308,7.313886831633462
Hogar_607,12000.0,4882.461977718778,6407.831950586586,8927.639,8.493609668990278,8.765432310312676,9.097019,9.392745258631441
Hogar_608,2000.0,2139.5766493398773,1954.0901087834777,1852.7808,7.668830534025804,7.578191562806637,7.5249825,7.601402334583733
Hogar_609,2000.0,2528.1327914898366,2129.478765591257,2293.5571,7.835631752800326,7.664102006023954,7.738295,7.601402334583733
Hogar_610,1700.0,2432.477944704767,2596.587847660227,2758.7832,7.797076766033246,7.862338542482431,7.9229074,7.438971592395862
Hogar_611,4499.999999999999,4322.789514051911,4130.8818855978125,3629.146,8.371887499047876,8.326488244544857,8.197028,8.412054873292933
Hogar_612,6000.000000000005,3181.685902758686,3430.674136091522,3927.9438,8.065480742789529,8.140803507408659,8.276126,8.699681400989514
Hogar_613,2500.0000000000005,1974.5243214791665,1762.3702439825179,2085.4512,7.588589121331805,7.474982168280385,7.64322,7.824445930877619
Hogar_614,999.9999999999999,1242.319135476877,922.0813094225887,934.2895,7.125539804717054,6.827717323171782,6.840856,6.90875477931522
Hogar_615,2999.9999999999995,1987.1478552821025,2020.2826761894737,2116.5889,7.5949587583352764,7.61148757708815,7.6580334,8.006700845440367
Hogar_616,2000.0,3318.3289457709834,3000.500343198594,3547.811,8.107517916712794,8.006867557034251,8.174368,7.601402334583733
Hogar_617,2600.0,3769.8589981377886,2756.394658449282,3098.2417,8.235058105452898,7.92204154856632,8.038913,7.8636512654486515
Hogar_618,1800.0,2887.445145132384,2636.8395160585833,2688.2214,7.9684736242611365,7.87771549596749,7.897007,7.496097345175956
Hogar_619,2000.0,3859.0586133213715,1237.298761808294,1317.7771,8.258437647141871,7.121493750308007,7.18446,7.601402334583733
Hogar_620,700.0,1016.5271555103303,1023.6717873960088,1018.79724,6.9251306054228605,6.932127632876639,6.927359,6.55250788703459
Hogar_621,10000.00000000001,3249.081926791047,3846.812927552367,3853.844,8.08643548324946,8.255260195102881,8.257086,9.210440366976517
Hogar_622,3499.9999999999977,4586.39732722355,3963.9990228152483,4105.623,8.431068111125676,8.28526088761627,8.320356,8.160803920954665
Hogar_623,1599.9999999999995,2482.2933477667248,2390.202543358405,2236.2148,7.817340921005417,7.779551674601818,7.712987,7.3783837129967145
Hogar_624,8000.0000000000055,5182.036734914573,5473.488624494621,5208.1113,8.553146405742165,8.60785414840368,8.558165,8.987321812850125
Hogar_625,4000.0000000000014,3816.4141381443596,3729.357394222701,3987.0002,8.247328545194623,8.224259324193284,8.291045,8.294299608857235
Hogar_626,2500.0000000000005,1425.2866416595614,1419.0625802119928,1340.6102,7.2628295917557,7.258456220196053,7.201626,7.824445930877619
Hogar_627,2000.0,3009.7570286390755,3191.408443507496,3048.0107,8.009946830652213,8.068530908876033,8.0225725,7.601402334583733
Hogar_628,2500.0000000000005,2352.9737951938832,1502.405228246836,1358.2234,7.763860155725076,7.3154879663526176,7.2146688,7.824445930877619
Hogar_629,5000.000000000003,3215.2425397677603,3217.198332620013,3644.901,8.075969044049621,8.076576957915417,8.201359,8.517393171418904
Hogar_630,2999.9999999999995,2232.527814142366,2317.5798404195493,2282.4817,7.7113375938788895,7.748710139477355,7.7334566,8.006700845440367
Hogar_631,5000.000000000003,3596.2720909374143,4781.446078138295,4726.2173,8.187931084687264,8.472707426423517,8.461092,8.517393171418904
Hogar_632,999.9999999999999,2517.356852891368,2095.4445756555565,2223.0002,7.831361925329878,7.647998129655381,7.7070627,6.90875477931522
Hogar_633,2999.9999999999995,3008.4195675534147,2194.18944488361,2374.0205,8.009502504448058,7.694023629249056,7.7727613,8.006700845440367
Hogar_634,800.0000000000003,915.5950792685474,952.7870261013293,945.65735,6.820665803599504,6.860440403445473,6.852937,6.68586094706836
Hogar_635,999.9999999999999,1779.1421651952012,2167.243428697509,1839.9418,7.484448508184037,7.6816726388658685,7.5180326,6.90875477931522
Hogar_636,2000.0,1759.1550067054548,1649.056388889794,1784.7191,7.473157156145823,7.408564741395395,7.4875765,7.601402334583733
Hogar_637,2000.0,2347.690075458403,2568.6064074761844,2722.4016,7.761613037026324,7.8515080173188325,7.909637,7.601402334583733
Hogar_638,4499.999999999999,6135.813889894342,5736.337668175753,5666.1616,8.722060976019911,8.654750560840133,8.642444,8.412054873292933
Hogar_639,4000.0000000000014,2387.273439267428,2677.517979834751,2810.4895,7.778325973513106,7.89301892794913,7.9414697,8.294299608857235
Hogar_640,1499.9999999999995,1586.620494413703,1870.121783118087,1783.7572,7.36999162987932,7.534293414010507,7.4870377,7.313886831633462
Hogar_641,8500.000000000005,3259.5471597558867,3719.822826777257,4353.954,8.089650300693043,8.221700112802178,8.379069,9.04793908261736
Hogar_642,9000.0,7191.8551154056195,7260.954294716341,11149.16,8.880843467221233,8.890404258194677,9.319209,9.105090961257085
Hogar_643,3499.9999999999977,2464.779304161235,2528.6510402676554,2475.9377,7.810263184245379,7.835836643460559,7.8147783,8.160803920954665
Hogar_644,2500.0000000000005,1907.023883075918,1613.6485587915831,1675.1398,7.553823369265277,7.386872601320756,7.4242487,7.824445930877619
Hogar_645,8000.0000000000055,5875.449251508762,8393.427855619848,8071.3784,8.678707989699452,9.035323414195654,8.996203,8.987321812850125
Hogar_646,2999.9999999999995,3499.6637047995055,2942.9595411730415,3035.3853,8.160707859442736,7.9875107369462635,8.018423,8.006700845440367
Hogar_647,2999.9999999999995,2947.58534531061,2693.668987944996,2896.2827,7.989080790353382,7.899030651289344,7.9715285,8.006700845440367
Hogar_648,1700.0,2973.9564289613845,2725.5486399694446,2681.7803,7.997984672145215,7.910791853917038,7.894609,7.438971592395862
Hogar_649,13999.999999999995,16151.312036469963,8712.326361021152,9082.795,9.689818478557305,9.072608898320933,9.114247,9.546884034617925
Hogar_650,2500.0000000000005,2398.114516259535,2509.465097990012,2426.3506,7.782854996698138,7.828223312964264,7.7945557,7.824445930877619
Hogar_651,1499.9999999999995,2241.597772171005,1862.4120773619252,2113.4387,7.7153901926128405,7.530164536353014,7.6565447,7.313886831633462
Hogar_652,16000.000000000002,13378.235530443242,9662.24653021613,12074.16,9.501459196806534,9.17608495047694,9.398906,9.680406499268875
Hogar_653,6000.000000000005,5264.650883533803,5792.331909660408,5423.7456,8.568960041529996,8.66446286440793,8.598726,8.699681400989514
Hogar_654,2000.0,1991.4673144136689,2494.193749122128,2455.904,7.597129006220492,7.8221216601293975,7.8066573,7.601402334583733
Hogar_655,2999.9999999999995,2559.405702145709,2544.8682708513347,2436.417,7.847921002318059,7.842227038128902,7.798694,8.006700845440367
Hogar_656,2000.0,2094.599860514704,2268.2062829581428,2184.8325,7.6475951209730315,7.727185394247337,7.689752,7.601402334583733
Hogar_657,6000.000000000005,5203.499569329109,5893.156969190011,5023.146,8.557278832205805,8.681716794973894,8.522011,8.699681400989514
Hogar_658,4200.000000000004,2235.7719915086946,2321.077402848972,2253.984,7.71278903028222,7.750217496262533,7.720898,8.343077871169383
Hogar_659,2500.0000000000005,1672.0838593524338,1716.8883121749,1601.8347,7.422423824866545,7.44885109005544,7.379529,7.824445930877619
Hogar_660,2999.9999999999995,2679.7089474533323,2878.2790302105664,2862.767,7.893836571154155,7.965295205058079,7.959893,8.006700845440367
Hogar_661,999.9999999999999,664.3062347912868,860.3420954587807,710.00024,6.500247438102227,6.758491748928903,6.566673,6.90875477931522
Hogar_662,499.9999999999999,805.0063748068342,756.4050137452289,706.86774,6.692091651664971,6.629898135125252,6.5622573,6.2166061010848646
Hogar_663,6000.000000000005,5232.4369303738185,5614.097445772122,4795.0723,8.56282349808519,8.633214221567302,8.475553,8.699681400989514
Hogar_664,2500.0000000000005,2071.2385784828284,2538.1828657989454,2426.1052,7.636384740806225,7.839597601875616,7.7944546,7.824445930877619
Hogar_665,2800.000000000001,2874.2362529458046,2715.436643974692,2461.8123,7.963890124792947,7.907076243052452,7.809059,7.937731775260109
Hogar_666,1499.9999999999995,1531.1230759770883,1343.32734215018,1285.0801,7.334409683873375,7.20364904957508,7.159354,7.313886831633462
Hogar_667,4499.999999999999,2942.3483849501663,3337.9448662370937,4074.7612,7.987303118716424,8.113410127748956,8.312813,8.412054873292933
Hogar_668,2000.0,1641.409888265392,1873.0145802389152,1712.3073,7.4039198863060545,7.535838243045004,7.446181,7.601402334583733
Hogar_669,2800.000000000001,3606.3493905283913,2962.9710948692373,2993.0154,8.190728540789234,7.994285234300017,8.004371,7.937731775260109
Hogar_670,999.9999999999999,1592.8638945528844,1428.3878069448776,1544.5342,7.373916469602229,7.265001524558421,7.343125,6.90875477931522
Hogar_671,1499.9999999999995,1782.9372830540146,1393.5700378626213,1625.1616,7.486578157283214,7.240341430161037,7.3939776,7.313886831633462
Hogar_672,1200.0,1174.3565907346526,1136.0926095946918,1046.7953,7.069326862013371,7.036229941264461,6.9544435,7.0909098220799835
Hogar_673,999.9999999999999,4244.1975809108735,1606.1567141417045,1540.578,8.353543642046478,7.382221880672699,7.340562,6.90875477931522
Hogar_674,5000.000000000003,2935.9128411792735,3009.7475016173976,3056.1313,7.98511425461911,8.009943666319568,8.025232,8.517393171418904
Hogar_675,1499.9999999999995,1503.5938553997546,1354.1423912803375,1374.3667,7.316278277241506,7.211661813608421,7.2264757,7.313886831633462
Hogar_676,2000.0,3185.3561348052262,2439.9055921915906,2521.4644,8.066633265392193,7.800124393771039,7.8329916,7.601402334583733
Hogar_677,2999.9999999999995,3233.556743911036,3249.8147318083466,3055.3384,8.081647178663296,8.08666093061738,8.024973,8.006700845440367
Hogar_678,6000.000000000005,3369.7043431089187,2780.425628753887,3767.7153,8.122877005398024,7.930718891337964,8.234489,8.699681400989514
Hogar_679,999.9999999999999,2179.6922705079887,2381.380731944901,2281.32,7.687397660652023,7.7758555742311986,7.732948,6.90875477931522
Hogar_680,4000.0000000000014,4332.554722165596,4923.479769061857,5740.9043,8.37414343620105,8.50197391737954,8.655546,8.294299608857235
Hogar_681,2000.0,1938.4583142091315,1901.393050382499,2044.0696,7.570163993588528,7.550867872850839,7.623187,7.601402334583733
Hogar_682,2000.0,1929.748397779415,2233.0396151527475,2157.251,7.565662977605401,7.711566712306634,7.6770535,7.601402334583733
Hogar_683,2000.0,2112.012199126684,1773.9041282413286,1733.387,7.655869790967438,7.481501688192395,7.4584093,7.601402334583733
Hogar_684,1200.0,1367.1611773524135,1334.3479927985622,1306.8818,7.221222910944356,7.196947205629119,7.176164,7.0909098220799835
Hogar_685,3499.9999999999977,3935.6446766689123,3515.534718202127,4069.6997,8.278084034564152,8.165231328641786,8.31157,8.160803920954665
Hogar_686,4000.0000000000014,4215.211532891545,3358.5134622130395,3441.474,8.346692262798289,8.11955143955951,8.143946,8.294299608857235
Hogar_687,5500.000000000004,3459.4320517578717,3357.3333850055496,4267.3965,8.149148730706356,8.119200113533042,8.358994,8.612685172875459
Hogar_688,6000.000000000005,5623.692045029753,5779.098297246075,7027.1475,8.634921478023653,8.662175967965773,8.857678,8.699681400989514
Hogar_689,5000.000000000003,3703.099428350426,3673.9494439758537,3682.6467,8.217195438912924,8.209294654811048,8.2116585,8.517393171418904
Hogar_690,999.9999999999999,751.6390505052054,612.3648666764082,766.5925,6.623585764276962,6.418959973672677,6.643259,6.90875477931522
Hogar_691,2999.9999999999995,2579.9963255300986,2986.800506745311,2947.1401,7.855930776056267,8.002292779213033,7.9889297,8.006700845440367
Hogar_692,2300.0000000000005,2643.169701709572,2210.0434449893414,2115.6287,7.880112382614453,7.7012198301394506,7.65758,7.741099090035366
Hogar_693,3499.9999999999977,4721.3104691998105,3876.675408049036,4166.3726,8.460053464996932,8.262991131435388,8.335041,8.160803920954665
Hogar_694,2500.0000000000005,2700.3093470657595,2628.585876697912,2778.1665,7.90149187780308,7.874581651441881,7.9299064,7.824445930877619
Hogar_695,4000.0000000000014,2765.814493579097,3411.9338927559497,2993.935,7.925451935103304,8.135327579470937,8.004678,8.294299608857235
Hogar_696,3499.9999999999977,3232.631156322118,3155.7483103965255,3146.9907,8.081360981784197,8.057297761083523,8.05452,8.160803920954665
Hogar_697,2300.0000000000005,1817.4005548788077,1794.0872018831956,1883.887,7.5057125776850135,7.492808880178709,7.541623,7.741099090035366
Hogar_698,4200.000000000004,5661.255651116481,5091.4801002295035,5098.8887,8.6415776167395,8.53552024043098,8.536974,8.343077871169383
Hogar_699,2000.0,4029.869934031897,1498.233447032411,1462.0319,8.301737496169379,7.312709221155527,7.288266,7.601402334583733
Hogar_700,2500.0000000000005,2563.1525214396875,2941.196818362141,2836.2622,7.849383302012262,7.986911798434975,7.950595,7.824445930877619
Hogar_701,4499.999999999999,4934.770297947542,5849.805378279301,5864.0674,8.504264028430171,8.674334602250786,8.676769,8.412054873292933
Hogar_702,2999.9999999999995,2623.2565618050044,2813.4097992272586,2648.6582,7.872552920362435,7.942507855794763,7.882186,8.006700845440367
Hogar_703,2000.0,2428.688105886457,2239.9266628988203,2253.0056,7.795518176609782,7.714644748097585,7.720464,7.601402334583733
